window_size,stride_value,stride_type,eval_type,combined_mean_iou,binary_f1,multiclass_f1,binary_accuracy,binary_precision,binary_recall,multiclass_accuracy,iou_by_class,individual_mean_iou,total_gt_words,path,window_dir,stride_dir
1.8,1.05,absolute,eval_by_0,5.970000000000001,0.37,0.36,0.3698,0.2966,0.0926,,"{'เย็ด': 0.0, 'กู': 6.29, 'มึง': 6.65, 'เหี้ย': 10.97}",14.219999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.05s,window_1.8s,stride_1.05s
1.8,1.0,absolute,eval_by_0,6.17,0.38,0.38,0.3802,0.297,0.0794,,"{'เย็ด': 0.0, 'กู': 6.83, 'มึง': 6.77, 'เหี้ย': 11.1}",13.56,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.0s,window_1.8s,stride_1.0s
1.8,1.15,absolute,eval_by_0,7.380000000000001,0.38,0.37,0.3772,0.2952,0.082,,"{'เย็ด': 5.1499999999999995, 'กู': 6.75, 'มึง': 7.39, 'เหี้ย': 10.209999999999999}",13.05,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.15s,window_1.8s,stride_1.15s
1.8,1.1,absolute,eval_by_0,10.43,0.38,0.38,0.3831,0.2947,0.0741,,"{'เย็ด': 15.079999999999998, 'กู': 6.65, 'มึง': 8.39, 'เหี้ย': 11.600000000000001}",14.799999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.1s,window_1.8s,stride_1.1s
1.8,1.25,absolute,eval_by_0,11.49,0.39,0.38,0.392,0.3333,0.0873,,"{'เย็ด': 15.079999999999998, 'กู': 8.37, 'มึง': 10.93, 'เหี้ย': 11.559999999999999}",14.01,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.25s,window_1.8s,stride_1.25s
1.8,1.2,absolute,eval_by_0,8.43,0.38,0.38,0.3846,0.2935,0.0714,,"{'เย็ด': 0.0, 'กู': 9.370000000000001, 'มึง': 12.01, 'เหี้ย': 12.36}",14.01,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.2s,window_1.8s,stride_1.2s
1.8,1.35,absolute,eval_by_0,6.52,0.38,0.38,0.3817,0.3039,0.082,,"{'เย็ด': 0.0, 'กู': 8.06, 'มึง': 6.88, 'เหี้ย': 11.16}",13.5,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.35s,window_1.8s,stride_1.35s
1.8,1.3,absolute,eval_by_0,5.66,0.38,0.38,0.3787,0.2614,0.0608,,"{'เย็ด': 0.0, 'กู': 10.82, 'มึง': 0.0, 'เหี้ย': 11.81}",15.079999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.3s,window_1.8s,stride_1.3s
1.8,1.45,absolute,eval_by_0,9.49,0.38,0.38,0.3846,0.2935,0.0714,,"{'เย็ด': 5.1499999999999995, 'กู': 8.03, 'มึง': 12.01, 'เหี้ย': 12.770000000000001}",15.540000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.45s,window_1.8s,stride_1.45s
1.8,1.4,absolute,eval_by_0,9.3,0.38,0.38,0.3846,0.2979,0.0741,,"{'เย็ด': 5.1499999999999995, 'กู': 8.08, 'มึง': 12.11, 'เหี้ย': 11.87}",13.73,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.4s,window_1.8s,stride_1.4s
1.8,1.55,absolute,eval_by_0,9.81,0.39,0.39,0.3935,0.2949,0.0608,,"{'เย็ด': 7.1, 'กู': 8.52, 'มึง': 9.78, 'เหี้ย': 13.819999999999999}",14.540000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.55s,window_1.8s,stride_1.55s
1.8,1.5,absolute,eval_by_0,9.11,0.4,0.4,0.3994,0.3108,0.0608,,"{'เย็ด': 0.0, 'กู': 12.809999999999999, 'มึง': 10.280000000000001, 'เหี้ย': 13.34}",13.38,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.5s,window_1.8s,stride_1.5s
1.8,1.65,absolute,eval_by_0,8.21,0.39,0.39,0.392,0.274,0.0529,,"{'เย็ด': 0.0, 'กู': 12.809999999999999, 'มึง': 8.21, 'เหี้ย': 11.81}",16.189999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.65s,window_1.8s,stride_1.65s
1.8,1.6,absolute,eval_by_0,8.559999999999999,0.39,0.39,0.395,0.2987,0.0608,,"{'เย็ด': 0.0, 'กู': 12.809999999999999, 'มึง': 9.06, 'เหี้ย': 12.35}",13.020000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.6s,window_1.8s,stride_1.6s
1.8,1.75,absolute,eval_by_0,8.790000000000001,0.39,0.39,0.395,0.2615,0.045,,"{'เย็ด': 0.0, 'กู': 12.809999999999999, 'มึง': 9.68, 'เหี้ย': 12.65}",12.46,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.75s,window_1.8s,stride_1.75s
1.8,1.7,absolute,eval_by_0,7.5200000000000005,0.39,0.38,0.3891,0.2941,0.0661,,"{'เย็ด': 0.0, 'กู': 7.290000000000001, 'มึง': 9.68, 'เหี้ย': 13.11}",15.42,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.7s,window_1.8s,stride_1.7s
1.8,1.8,absolute,eval_by_0,9.16,0.39,0.39,0.392,0.28,0.0556,,"{'เย็ด': 0.0, 'กู': 12.809999999999999, 'มึง': 12.01, 'เหี้ย': 11.799999999999999}",12.64,378,frame_level_evaluation_results\eval_by_0.05\window_1.8s\stride_1.8s,window_1.8s,stride_1.8s
1.9,0.95,absolute,eval_by_0,7.140000000000001,0.38,0.38,0.3817,0.3077,0.0847,,"{'เย็ด': 4.88, 'กู': 7.26, 'มึง': 6.16, 'เหี้ย': 10.27}",16.04,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_0.95s,window_1.9s,stride_0.95s
1.9,1.05,absolute,eval_by_0,6.41,0.38,0.38,0.3846,0.3208,0.0899,,"{'เย็ด': 0.0, 'กู': 6.74, 'มึง': 8.200000000000001, 'เหี้ย': 10.71}",13.62,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.05s,window_1.9s,stride_1.05s
1.9,1.0,absolute,eval_by_0,6.32,0.38,0.37,0.3757,0.2963,0.0847,,"{'เย็ด': 0.0, 'กู': 5.96, 'มึง': 8.219999999999999, 'เหี้ย': 11.12}",14.32,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.0s,window_1.9s,stride_1.0s
1.9,1.15,absolute,eval_by_0,6.419999999999999,0.38,0.37,0.3787,0.3019,0.0847,,"{'เย็ด': 0.0, 'กู': 7.4399999999999995, 'มึง': 7.090000000000001, 'เหี้ย': 11.14}",12.920000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.15s,window_1.9s,stride_1.15s
1.9,1.1,absolute,eval_by_0,5.58,0.39,0.38,0.3876,0.3163,0.082,,"{'เย็ด': 0.0, 'กู': 5.92, 'มึง': 6.43, 'เหี้ย': 9.98}",15.290000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.1s,window_1.9s,stride_1.1s
1.9,1.25,absolute,eval_by_0,7.23,0.39,0.39,0.3935,0.314,0.0714,,"{'เย็ด': 0.0, 'กู': 6.279999999999999, 'มึง': 11.57, 'เหี้ย': 11.06}",14.01,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.25s,window_1.9s,stride_1.25s
1.9,1.2,absolute,eval_by_0,7.9799999999999995,0.39,0.39,0.3876,0.3043,0.0741,,"{'เย็ด': 0.0, 'กู': 8.98, 'มึง': 11.379999999999999, 'เหี้ย': 11.58}",14.32,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.2s,window_1.9s,stride_1.2s
1.9,1.35,absolute,eval_by_0,6.77,0.38,0.38,0.3846,0.2979,0.0741,,"{'เย็ด': 0.0, 'กู': 8.469999999999999, 'มึง': 7.75, 'เหี้ย': 10.879999999999999}",13.43,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.35s,window_1.9s,stride_1.35s
1.9,1.3,absolute,eval_by_0,8.14,0.39,0.38,0.3861,0.2771,0.0608,,"{'เย็ด': 0.0, 'กู': 9.49, 'มึง': 11.57, 'เหี้ย': 11.48}",15.18,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.3s,window_1.9s,stride_1.3s
1.9,1.45,absolute,eval_by_0,6.34,0.39,0.38,0.3876,0.3,0.0714,,"{'เย็ด': 0.0, 'กู': 7.64, 'มึง': 5.800000000000001, 'เหี้ย': 11.93}",15.76,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.45s,window_1.9s,stride_1.45s
1.9,1.4,absolute,eval_by_0,8.63,0.39,0.38,0.3861,0.2824,0.0635,,"{'เย็ด': 0.0, 'กู': 12.139999999999999, 'มึง': 11.379999999999999, 'เหี้ย': 11.0}",13.209999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.4s,window_1.9s,stride_1.4s
1.9,1.55,absolute,eval_by_0,8.37,0.4,0.4,0.3979,0.2836,0.0503,,"{'เย็ด': 0.0, 'กู': 8.309999999999999, 'มึง': 11.57, 'เหี้ย': 13.59}",13.889999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.55s,window_1.9s,stride_1.55s
1.9,1.5,absolute,eval_by_0,5.27,0.39,0.39,0.395,0.2817,0.0529,,"{'เย็ด': 0.0, 'กู': 8.540000000000001, 'มึง': 0.0, 'เหี้ย': 12.53}",12.620000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.5s,window_1.9s,stride_1.5s
1.9,1.65,absolute,eval_by_0,5.8999999999999995,0.4,0.39,0.3979,0.321,0.0688,,"{'เย็ด': 0.0, 'กู': 8.3, 'มึง': 4.89, 'เหี้ย': 10.41}",14.99,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.65s,window_1.9s,stride_1.65s
1.9,1.6,absolute,eval_by_0,8.84,0.39,0.39,0.3935,0.2895,0.0582,,"{'เย็ด': 4.06, 'กู': 12.139999999999999, 'มึง': 7.7700000000000005, 'เหี้ย': 11.379999999999999}",13.639999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.6s,window_1.9s,stride_1.6s
1.9,1.75,absolute,eval_by_0,8.16,0.39,0.39,0.3905,0.2703,0.0529,,"{'เย็ด': 0.0, 'กู': 9.26, 'มึง': 11.379999999999999, 'เหี้ย': 11.99}",12.879999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.75s,window_1.9s,stride_1.75s
1.9,1.7,absolute,eval_by_0,7.42,0.4,0.39,0.3964,0.3077,0.0635,,"{'เย็ด': 0.0, 'กู': 7.61, 'มึง': 9.17, 'เหี้ย': 12.889999999999999}",15.340000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.7s,window_1.9s,stride_1.7s
1.9,1.85,absolute,eval_by_0,9.02,0.39,0.39,0.3935,0.2778,0.0529,,"{'เย็ด': 0.0, 'กู': 12.139999999999999, 'มึง': 9.74, 'เหี้ย': 14.19}",12.709999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.85s,window_1.9s,stride_1.85s
1.9,1.8,absolute,eval_by_0,8.64,0.39,0.39,0.3891,0.2667,0.0529,,"{'เย็ด': 0.0, 'กู': 12.139999999999999, 'มึง': 11.379999999999999, 'เหี้ย': 11.05}",13.389999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.8s,window_1.9s,stride_1.8s
1.9,1.9,absolute,eval_by_0,5.38,0.4,0.39,0.3964,0.2581,0.0423,,"{'เย็ด': 0.0, 'กู': 9.49, 'มึง': 0.0, 'เหี้ย': 12.049999999999999}",13.889999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_1.9s\stride_1.9s,window_1.9s,stride_1.9s
2.0,1.05,absolute,eval_by_0,8.02,0.38,0.37,0.3831,0.3274,0.0979,,"{'เย็ด': 7.2700000000000005, 'กู': 6.38, 'มึง': 8.57, 'เหี้ย': 9.87}",14.7,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.05s,window_2.0s,stride_1.05s
2.0,1.0,absolute,eval_by_0,5.3100000000000005,0.38,0.38,0.3831,0.3069,0.082,,"{'เย็ด': 0.0, 'กู': 4.9799999999999995, 'มึง': 6.32, 'เหี้ย': 9.93}",13.99,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.0s,window_2.0s,stride_1.0s
2.0,1.15,absolute,eval_by_0,6.069999999999999,0.38,0.38,0.3831,0.3069,0.082,,"{'เย็ด': 0.0, 'กู': 6.909999999999999, 'มึง': 6.81, 'เหี้ย': 10.58}",13.94,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.15s,window_2.0s,stride_1.15s
2.0,1.1,absolute,eval_by_0,6.1,0.39,0.38,0.3891,0.3118,0.0767,,"{'เย็ด': 0.0, 'กู': 8.04, 'มึง': 6.140000000000001, 'เหี้ย': 10.23}",15.02,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.1s,window_2.0s,stride_1.1s
2.0,1.25,absolute,eval_by_0,6.45,0.39,0.39,0.3891,0.3232,0.0847,,"{'เย็ด': 0.0, 'กู': 4.8500000000000005, 'มึง': 9.98, 'เหี้ย': 10.96}",13.81,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.25s,window_2.0s,stride_1.25s
2.0,1.2,absolute,eval_by_0,7.41,0.38,0.38,0.3846,0.31,0.082,,"{'เย็ด': 4.64, 'กู': 7.71, 'มึง': 6.7, 'เหี้ย': 10.6}",14.67,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.2s,window_2.0s,stride_1.2s
2.0,1.35,absolute,eval_by_0,6.25,0.39,0.38,0.3876,0.3043,0.0741,,"{'เย็ด': 0.0, 'กู': 7.1, 'มึง': 7.4399999999999995, 'เหี้ย': 10.45}",13.71,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.35s,window_2.0s,stride_1.35s
2.0,1.3,absolute,eval_by_0,4.21,0.38,0.38,0.3831,0.2593,0.0556,,"{'เย็ด': 0.0, 'กู': 6.1, 'มึง': 0.0, 'เหี้ย': 10.72}",15.989999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.3s,window_2.0s,stride_1.3s
2.0,1.45,absolute,eval_by_0,6.569999999999999,0.4,0.4,0.4009,0.3333,0.0714,,"{'เย็ด': 0.0, 'กู': 7.249999999999999, 'มึง': 7.95, 'เหี้ย': 11.07}",14.610000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.45s,window_2.0s,stride_1.45s
2.0,1.4,absolute,eval_by_0,6.3100000000000005,0.39,0.38,0.3876,0.3043,0.0741,,"{'เย็ด': 0.0, 'กู': 9.65, 'มึง': 5.19, 'เหี้ย': 10.42}",13.420000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.4s,window_2.0s,stride_1.4s
2.0,1.55,absolute,eval_by_0,6.49,0.4,0.39,0.3964,0.2857,0.0529,,"{'เย็ด': 0.0, 'กู': 9.01, 'มึง': 6.619999999999999, 'เหี้ย': 10.33}",14.549999999999999,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.55s,window_2.0s,stride_1.55s
2.0,1.5,absolute,eval_by_0,9.43,0.39,0.39,0.395,0.3133,0.0688,,"{'เย็ด': 8.15, 'กู': 8.21, 'มึง': 9.48, 'เหี้ย': 11.899999999999999}",13.19,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.5s,window_2.0s,stride_1.5s
2.0,1.65,absolute,eval_by_0,7.870000000000001,0.4,0.39,0.3964,0.3125,0.0661,,"{'เย็ด': 6.39, 'กู': 9.9, 'มึง': 4.72, 'เหี้ย': 10.45}",14.27,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.65s,window_2.0s,stride_1.65s
2.0,1.6,absolute,eval_by_0,7.48,0.39,0.39,0.3905,0.2703,0.0529,,"{'เย็ด': 0.0, 'กู': 11.53, 'มึง': 7.380000000000001, 'เหี้ย': 10.99}",13.69,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.6s,window_2.0s,stride_1.6s
2.0,1.75,absolute,eval_by_0,9.83,0.39,0.38,0.3861,0.2658,0.0556,,"{'เย็ด': 8.15, 'กู': 8.790000000000001, 'มึง': 10.81, 'เหี้ย': 11.559999999999999}",13.170000000000002,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.75s,window_2.0s,stride_1.75s
2.0,1.7,absolute,eval_by_0,6.87,0.39,0.38,0.3876,0.2857,0.0635,,"{'เย็ด': 0.0, 'กู': 8.04, 'มึง': 7.19, 'เหี้ย': 12.23}",14.66,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.7s,window_2.0s,stride_1.7s
2.0,1.85,absolute,eval_by_0,8.709999999999999,0.4,0.39,0.3964,0.2917,0.0556,,"{'เย็ด': 0.0, 'กู': 11.53, 'มึง': 9.71, 'เหี้ย': 13.600000000000001}",12.989999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.85s,window_2.0s,stride_1.85s
2.0,1.8,absolute,eval_by_0,6.77,0.39,0.38,0.3891,0.2785,0.0582,,"{'เย็ด': 0.0, 'กู': 9.41, 'มึง': 6.7, 'เหี้ย': 10.979999999999999}",13.020000000000001,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.8s,window_2.0s,stride_1.8s
2.0,1.95,absolute,eval_by_0,5.48,0.39,0.38,0.3891,0.2667,0.0529,,"{'เย็ด': 6.39, 'กู': 5.28, 'มึง': 0.0, 'เหี้ย': 10.26}",13.489999999999998,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.95s,window_2.0s,stride_1.95s
2.0,1.9,absolute,eval_by_0,5.25,0.4,0.4,0.3994,0.2586,0.0397,,"{'เย็ด': 0.0, 'กู': 9.74, 'มึง': 0.0, 'เหี้ย': 11.25}",14.6,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_1.9s,window_2.0s,stride_1.9s
2.0,2.0,absolute,eval_by_0,6.76,0.4,0.4,0.3994,0.3056,0.0582,,"{'เย็ด': 0.0, 'กู': 6.550000000000001, 'มึง': 8.15, 'เหี้ย': 12.33}",14.75,378,frame_level_evaluation_results\eval_by_0.05\window_2.0s\stride_2.0s,window_2.0s,stride_2.0s
